forecast_date,city_id,temp,humidity,wind_speed,rain_prob,description,date_extraction
2020-10-08,2,14.1,72.6,7.9,0.0,Partly cloudy throughout the day.,2020-10-07
2020-10-09,2,14.2,80.3,8.6,0.0,Partly cloudy throughout the day.,2020-10-08
2020-10-10,2,13.2,76.6,23.3,100.0,Partly cloudy throughout the day with rain.,2020-10-09
2020-10-11,2,9.6,77.2,25.2,100.0,Partly cloudy throughout the day with rain.,2020-10-10
2020-10-12,2,9.9,73.7,25.5,100.0,Partly cloudy throughout the day with early morning rain.,2020-10-11
2020-10-13,2,8.2,78.9,7.1,100.0,Partly cloudy throughout the day with late afternoon rain.,2020-10-12
2020-10-14,2,10.1,81.5,16.6,100.0,Cloudy skies throughout the day with rain.,2020-10-13
2020-10-15,2,8.5,78.1,30.7,100.0,Cloudy skies throughout the day with rain.,2020-10-14
2020-10-16,2,10.7,77.4,28.2,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2020-10-15
2020-10-17,2,10.8,79.8,16.7,0.0,Cloudy skies throughout the day.,2020-10-16
2020-10-18,2,9.2,74.2,14.1,0.0,Clearing in the afternoon.,2020-10-17
2020-10-19,2,9.6,75.2,28.2,0.0,Partly cloudy throughout the day.,2020-10-18
2020-10-20,2,16.1,56.4,43.1,0.0,Partly cloudy throughout the day.,2020-10-19
2020-10-21,2,18.8,45.3,51.7,0.0,Cloudy skies throughout the day.,2020-10-20
2020-10-22,2,17.3,68.4,21.7,100.0,Cloudy skies throughout the day with rain.,2020-10-21
2020-10-23,2,14.3,91.6,16.7,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2020-10-22
2020-10-24,2,12.9,84.2,8.5,100.0,Partly cloudy throughout the day with morning rain.,2020-10-23
2020-10-25,2,14.2,74.1,36.1,0.0,Partly cloudy throughout the day.,2020-10-24
2020-10-26,2,9.7,84.4,17.2,100.0,Partly cloudy throughout the day with rain.,2020-10-25
2020-10-27,2,10.8,73.9,16.3,100.0,Cloudy skies throughout the day with rain.,2020-10-26
2020-10-28,2,13.5,73.7,20.3,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2020-10-27
2020-10-29,2,13.5,74.7,11.3,100.0,Cloudy skies throughout the day with rain clearing later.,2020-10-28
2020-10-30,2,12.3,82.5,11.4,0.0,Clearing in the afternoon.,2020-10-29
2020-10-31,2,10.9,86.1,10.9,100.0,Clearing in the afternoon with late afternoon rain.,2020-10-30
2020-11-01,2,13.7,79.3,12.2,0.0,Partly cloudy throughout the day.,2020-10-31
2020-11-02,2,15.2,75.1,16.1,0.0,Becoming cloudy in the afternoon.,2020-11-01
2020-11-03,2,11.7,85.3,16.8,100.0,Cloudy skies throughout the day with rain.,2020-11-02
2020-11-04,2,9.4,75.7,22.2,0.0,Cloudy skies throughout the day.,2020-11-03
2020-11-05,2,9.9,76.9,10.3,0.0,Cloudy skies throughout the day.,2020-11-04
2020-11-06,2,10.8,80.0,18.6,0.0,Partly cloudy throughout the day.,2020-11-05
2020-11-07,2,14.2,73.4,22.4,0.0,Partly cloudy throughout the day.,2020-11-06
2020-11-08,2,13.3,84.9,18.4,100.0,Partly cloudy throughout the day with rain.,2020-11-07
2020-11-09,2,12.0,85.8,13.8,0.0,Partly cloudy throughout the day.,2020-11-08
2020-11-10,2,10.4,91.3,12.4,0.0,Partly cloudy throughout the day.,2020-11-09
2020-11-11,2,10.5,91.0,9.9,100.0,Cloudy skies throughout the day with rain clearing later.,2020-11-10
2020-11-12,2,10.7,85.0,12.3,0.0,Partly cloudy throughout the day.,2020-11-11
2020-11-13,2,11.9,78.6,26.0,0.0,Partly cloudy throughout the day.,2020-11-12
2020-11-14,2,13.5,77.1,33.1,100.0,Partly cloudy throughout the day with morning rain.,2020-11-13
2020-11-15,2,14.7,72.7,41.3,100.0,Partly cloudy throughout the day with late afternoon rain.,2020-11-14
2020-11-16,2,11.3,77.6,13.7,100.0,Cloudy skies throughout the day with rain clearing later.,2020-11-15
2020-11-17,2,8.0,84.8,11.1,0.0,Partly cloudy throughout the day.,2020-11-16
2020-11-18,2,10.1,71.0,21.6,0.0,Clearing in the afternoon.,2020-11-17
2020-11-19,2,9.7,73.3,29.3,100.0,Partly cloudy throughout the day with rain.,2020-11-18
2020-11-20,2,7.2,72.5,32.4,100.0,Partly cloudy throughout the day with rain clearing later.,2020-11-19
2020-11-21,2,2.3,83.4,16.3,0.0,Partly cloudy throughout the day.,2020-11-20
2020-11-22,2,-0.1,92.7,6.8,0.0,Partly cloudy throughout the day.,2020-11-21
2020-11-23,2,1.4,89.1,9.2,0.0,Partly cloudy throughout the day.,2020-11-22
2020-11-24,2,2.1,91.5,7.9,0.0,Partly cloudy throughout the day.,2020-11-23
2020-11-25,2,8.5,69.8,17.8,0.0,Partly cloudy throughout the day.,2020-11-24
2020-11-26,2,7.5,73.2,12.3,0.0,Partly cloudy throughout the day.,2020-11-25
2020-11-27,2,8.8,71.7,16.9,0.0,Clearing in the afternoon.,2020-11-26
2020-11-28,2,4.1,85.9,8.0,0.0,Partly cloudy throughout the day.,2020-11-27
2020-11-29,2,1.5,90.3,12.6,0.0,Partly cloudy throughout the day.,2020-11-28
2020-11-30,2,2.2,75.9,15.7,0.0,Cloudy skies throughout the day.,2020-11-29
2020-12-01,2,2.5,89.4,18.5,100.0,Cloudy skies throughout the day with a chance of rain or snow throughout the day.,2020-11-30
2020-12-02,2,3.7,86.2,22.6,100.0,Cloudy skies throughout the day with rain.,2020-12-01
2020-12-03,2,5.3,78.8,43.3,100.0,Cloudy skies throughout the day with early morning rain.,2020-12-02
2020-12-04,2,5.6,82.9,44.3,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2020-12-03
2020-12-05,2,2.4,90.3,16.2,100.0,Partly cloudy throughout the day with rain or snow clearing later.,2020-12-04
2020-12-06,2,2.3,90.5,11.1,100.0,Cloudy skies throughout the day with late afternoon rain.,2020-12-05
2020-12-07,2,4.1,83.8,24.4,100.0,Cloudy skies throughout the day with late afternoon rain.,2020-12-06
2020-12-08,2,5.7,80.3,26.5,100.0,Cloudy skies throughout the day with rain.,2020-12-07
2020-12-09,2,3.1,80.5,24.0,100.0,Cloudy skies throughout the day with early morning rain.,2020-12-08
2020-12-10,2,1.1,85.0,10.1,100.0,Partly cloudy throughout the day with late afternoon rain or snow.,2020-12-09
2020-12-11,2,5.8,78.8,41.6,100.0,Cloudy skies throughout the day with rain.,2020-12-10
2020-12-12,2,7.9,85.2,23.0,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2020-12-11
2020-12-13,2,6.1,79.3,16.1,100.0,Partly cloudy throughout the day with rain clearing later.,2020-12-12
2020-12-14,2,7.6,75.5,34.7,100.0,Partly cloudy throughout the day with late afternoon rain.,2020-12-13
2020-12-15,2,11.5,78.2,27.4,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2020-12-14
2020-12-16,2,10.2,81.7,37.1,100.0,Partly cloudy throughout the day with early morning rain.,2020-12-15
2020-12-17,2,8.7,86.3,19.2,100.0,Partly cloudy throughout the day with rain.,2020-12-16
2020-12-18,2,10.1,88.5,21.4,100.0,Partly cloudy throughout the day with rain clearing later.,2020-12-17
2020-12-19,2,10.8,80.1,24.7,100.0,Partly cloudy throughout the day with rain.,2020-12-18
2020-12-20,2,9.1,93.5,14.4,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2020-12-19
2020-12-21,2,7.7,90.9,28.8,100.0,Cloudy skies throughout the day with rain.,2020-12-20
2020-12-22,2,10.1,84.7,15.6,0.0,Partly cloudy throughout the day.,2020-12-21
2020-12-23,2,11.1,83.6,41.0,100.0,Cloudy skies throughout the day with rain.,2020-12-22
2020-12-24,2,9.4,71.7,24.6,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2020-12-23
2020-12-25,2,3.7,80.2,40.8,100.0,Cloudy skies throughout the day with a chance of rain or snow throughout the day.,2020-12-24
2020-12-26,2,2.3,75.2,29.0,0.0,Partly cloudy throughout the day.,2020-12-25
2020-12-27,2,2.0,71.7,55.3,100.0,Cloudy skies throughout the day with rain.,2020-12-26
2020-12-28,2,7.4,64.4,42.6,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2020-12-27
2020-12-29,2,6.2,73.2,31.6,100.0,Partly cloudy throughout the day with morning rain.,2020-12-28
2020-12-30,2,3.3,83.5,13.0,100.0,Cloudy skies throughout the day with a chance of rain or snow throughout the day.,2020-12-29
2020-12-31,2,3.6,81.5,33.1,100.0,Cloudy skies throughout the day with rain or snow.,2020-12-30
2021-01-01,2,3.0,84.7,20.7,100.0,Cloudy skies throughout the day with rain or snow clearing later.,2020-12-31
2021-01-02,2,1.7,80.5,28.6,0.0,Cloudy skies throughout the day.,2021-01-01
2021-01-03,2,0.9,83.7,25.2,100.0,Cloudy skies throughout the day with afternoon rain or snow.,2021-01-02
2021-01-04,2,0.3,86.2,16.0,100.0,Cloudy skies throughout the day with late afternoon rain or snow.,2021-01-03
2021-01-05,2,1.1,85.0,12.8,0.0,Cloudy skies throughout the day.,2021-01-04
2021-01-06,2,1.2,79.6,13.8,0.0,Cloudy skies throughout the day.,2021-01-05
2021-01-07,2,0.7,83.2,12.8,0.0,Cloudy skies throughout the day.,2021-01-06
2021-01-08,2,1.1,81.8,20.5,0.0,Partly cloudy throughout the day.,2021-01-07
2021-01-09,2,-1.6,86.0,13.2,0.0,Cloudy skies throughout the day.,2021-01-08
2021-01-10,2,-1.2,78.4,16.3,0.0,Partly cloudy throughout the day.,2021-01-09
2021-01-11,2,-2.3,79.1,14.5,0.0,Partly cloudy throughout the day.,2021-01-10
2021-01-12,2,-0.2,89.1,11.0,100.0,Cloudy skies throughout the day with rain or snow.,2021-01-11
2021-01-13,2,4.6,96.3,11.1,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-01-12
2021-01-14,2,7.1,83.4,20.1,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-01-13
2021-01-15,2,4.1,86.8,27.0,100.0,Cloudy skies throughout the day with a chance of rain or snow throughout the day.,2021-01-14
2021-01-16,2,0.3,79.3,24.4,100.0,Cloudy skies throughout the day with late afternoon rain or snow.,2021-01-15
2021-01-17,2,1.6,91.9,14.2,100.0,Cloudy skies throughout the day with a chance of rain or snow throughout the day.,2021-01-16
2021-01-18,2,1.4,92.9,11.2,100.0,Partly cloudy throughout the day with early morning snow or rain.,2021-01-17
2021-01-19,2,2.5,75.2,32.9,0.0,Clearing in the afternoon.,2021-01-18
2021-01-20,2,10.3,62.0,44.9,0.0,Partly cloudy throughout the day.,2021-01-19
2021-01-21,2,11.5,70.0,48.1,100.0,Cloudy skies throughout the day with rain.,2021-01-20
2021-01-22,2,9.1,79.1,36.7,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-01-21
2021-01-23,2,4.9,79.9,36.6,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2021-01-22
2021-01-24,2,3.7,71.0,24.2,100.0,Partly cloudy throughout the day with late afternoon rain.,2021-01-23
2021-01-25,2,3.7,71.8,25.6,100.0,Partly cloudy throughout the day with rain or snow.,2021-01-24
2021-01-26,2,2.1,69.8,20.0,0.0,Partly cloudy throughout the day.,2021-01-25
2021-01-27,2,3.2,76.0,9.6,100.0,Cloudy skies throughout the day with late afternoon rain.,2021-01-26
2021-01-28,2,7.8,93.0,14.4,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-01-27
2021-01-29,2,11.5,70.4,25.0,100.0,Partly cloudy throughout the day with rain.,2021-01-28
2021-01-30,2,7.1,85.1,14.4,100.0,Cloudy skies throughout the day with rain.,2021-01-29
2021-01-31,2,8.1,84.3,23.3,100.0,Cloudy skies throughout the day with rain.,2021-01-30
2021-02-01,2,9.8,88.0,26.1,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-01-31
2021-02-02,2,10.8,86.4,20.9,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-02-01
2021-02-03,2,12.4,75.2,48.9,100.0,Partly cloudy throughout the day with rain.,2021-02-02
2021-02-04,2,7.3,88.9,7.4,0.0,Partly cloudy throughout the day.,2021-02-03
2021-02-05,2,9.2,84.0,13.8,0.0,Partly cloudy throughout the day.,2021-02-04
2021-02-06,2,11.2,74.3,16.7,100.0,Cloudy skies throughout the day with late afternoon rain.,2021-02-05
2021-02-07,2,7.7,77.3,29.4,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-02-06
2021-02-08,2,6.0,76.9,21.3,100.0,Cloudy skies throughout the day with early morning rain.,2021-02-07
2021-02-09,2,4.2,85.6,16.6,100.0,Cloudy skies throughout the day with rain or snow.,2021-02-08
2021-02-10,2,5.9,82.9,26.7,100.0,Cloudy skies throughout the day with early morning rain.,2021-02-09
2021-02-11,2,0.4,74.5,16.2,100.0,Cloudy skies throughout the day with early morning snow or rain.,2021-02-10
2021-02-12,2,-1.0,84.8,15.1,100.0,Cloudy skies throughout the day with rain or snow.,2021-02-11
2021-02-13,2,-2.1,72.2,14.4,0.0,Cloudy skies throughout the day.,2021-02-12
2021-02-14,2,0.9,66.2,33.2,0.0,Partly cloudy throughout the day.,2021-02-13
2021-02-15,2,6.2,52.5,43.2,0.0,Cloudy skies throughout the day.,2021-02-14
2021-02-16,2,9.1,73.5,36.1,0.0,Partly cloudy throughout the day.,2021-02-15
2021-02-17,2,8.3,78.0,24.2,100.0,Clearing in the afternoon with early morning rain.,2021-02-16
2021-02-18,2,9.2,75.1,48.3,0.0,Partly cloudy throughout the day.,2021-02-17
2021-02-19,2,12.1,67.0,45.6,0.0,Partly cloudy throughout the day.,2021-02-18
2021-02-20,2,12.9,62.9,44.8,0.0,Clear conditions throughout the day.,2021-02-19
2021-02-21,2,13.0,57.7,30.8,0.0,Clear conditions throughout the day.,2021-02-20
2021-02-22,2,13.9,57.0,28.0,100.0,Partly cloudy throughout the day with late afternoon rain.,2021-02-21
2021-02-23,2,14.2,68.7,24.0,0.0,Becoming cloudy in the afternoon.,2021-02-22
2021-02-24,2,13.8,60.8,27.2,0.0,Clear conditions throughout the day.,2021-02-23
2021-02-25,2,13.3,50.7,28.2,0.0,Clear conditions throughout the day.,2021-02-24
2021-02-26,2,9.6,68.4,26.5,100.0,Becoming cloudy in the afternoon with late afternoon rain.,2021-02-25
2021-02-27,2,7.7,73.8,34.5,100.0,Cloudy skies throughout the day with rain clearing later.,2021-02-26
2021-02-28,2,6.4,69.7,8.1,0.0,Clear conditions throughout the day.,2021-02-27
2021-03-01,2,8.7,66.7,12.3,0.0,Clear conditions throughout the day.,2021-02-28
2021-03-02,2,9.4,55.8,22.2,0.0,Partly cloudy throughout the day.,2021-03-01
2021-03-03,2,9.4,54.7,7.4,0.0,Cloudy skies throughout the day.,2021-03-02
2021-03-04,2,9.6,64.9,7.4,0.0,Partly cloudy throughout the day.,2021-03-03
2021-03-05,2,8.6,75.8,28.7,100.0,Cloudy skies throughout the day with afternoon rain.,2021-03-04
2021-03-06,2,6.2,71.2,15.1,0.0,Partly cloudy throughout the day.,2021-03-05
2021-03-07,2,7.4,80.5,11.0,100.0,Partly cloudy throughout the day with rain.,2021-03-06
2021-03-08,2,8.5,67.5,22.0,100.0,Partly cloudy throughout the day with early morning rain.,2021-03-07
2021-03-09,2,6.3,52.3,24.4,0.0,Partly cloudy throughout the day.,2021-03-08
2021-03-10,2,7.2,56.8,16.4,0.0,Partly cloudy throughout the day.,2021-03-09
2021-03-11,2,11.7,57.8,35.5,100.0,Cloudy skies throughout the day with late afternoon rain.,2021-03-10
2021-03-12,2,9.0,62.2,12.3,100.0,Partly cloudy throughout the day with morning rain.,2021-03-11
2021-03-13,2,9.4,60.1,36.6,100.0,Partly cloudy throughout the day with rain.,2021-03-12
2021-03-14,2,7.1,66.0,28.4,100.0,Cloudy skies throughout the day with rain.,2021-03-13
2021-03-15,2,6.7,81.8,27.8,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-03-14
2021-03-16,2,6.7,70.2,24.0,100.0,Partly cloudy throughout the day with rain.,2021-03-15
2021-03-17,2,5.9,82.3,29.7,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-03-16
2021-03-18,2,4.7,65.7,30.2,100.0,Partly cloudy throughout the day with early morning rain.,2021-03-17
2021-03-19,2,4.7,65.7,32.6,0.0,Partly cloudy throughout the day.,2021-03-18
2021-03-20,2,4.0,58.0,40.4,0.0,Clearing in the afternoon.,2021-03-19
2021-03-21,2,5.2,57.2,40.8,0.0,Partly cloudy throughout the day.,2021-03-20
2021-03-22,2,6.3,65.2,38.7,0.0,Partly cloudy throughout the day.,2021-03-21
2021-03-23,2,6.2,61.9,18.6,0.0,Clearing in the afternoon.,2021-03-22
2021-03-24,2,8.7,60.9,8.7,0.0,Clear conditions throughout the day.,2021-03-23
2021-03-25,2,9.4,63.3,19.9,0.0,Clearing in the afternoon.,2021-03-24
2021-03-26,2,10.4,71.5,34.2,100.0,Partly cloudy throughout the day with rain.,2021-03-25
2021-03-27,2,9.9,59.0,27.8,100.0,Clearing in the afternoon with rain clearing later.,2021-03-26
2021-03-28,2,9.0,57.0,5.5,0.0,Clear conditions throughout the day.,2021-03-27
2021-03-29,2,12.4,56.4,15.4,0.0,Partly cloudy throughout the day.,2021-03-28
2021-03-30,2,15.7,53.1,17.5,0.0,Clear conditions throughout the day.,2021-03-29
2021-03-31,2,17.3,45.2,24.2,0.0,Clear conditions throughout the day.,2021-03-30
2021-04-01,2,16.6,40.8,17.1,0.0,Clear conditions throughout the day.,2021-03-31
2021-04-02,2,14.6,51.1,29.7,0.0,Clear conditions throughout the day.,2021-04-01
2021-04-03,2,9.6,53.6,41.4,0.0,Clear conditions throughout the day.,2021-04-02
2021-04-04,2,9.2,47.8,18.6,0.0,Clear conditions throughout the day.,2021-04-03
2021-04-05,2,10.9,49.8,32.7,0.0,Partly cloudy throughout the day.,2021-04-04
2021-04-06,2,4.5,52.8,39.5,100.0,Partly cloudy throughout the day with early morning rain.,2021-04-05
2021-04-07,2,3.5,55.2,22.1,100.0,Clearing in the afternoon with rain or snow clearing later.,2021-04-06
2021-04-08,2,6.7,43.9,26.1,0.0,Clear conditions throughout the day.,2021-04-07
2021-04-09,2,11.5,53.8,48.2,100.0,Partly cloudy throughout the day with late afternoon rain.,2021-04-08
2021-04-10,2,12.2,49.0,42.8,100.0,Cloudy skies throughout the day with early morning rain.,2021-04-09
2021-04-11,2,11.4,71.2,36.4,100.0,Cloudy skies throughout the day with rain.,2021-04-10
2021-04-12,2,6.6,65.5,33.0,100.0,Partly cloudy throughout the day with rain clearing later.,2021-04-11
2021-04-13,2,6.8,54.8,32.0,0.0,Clear conditions throughout the day.,2021-04-12
2021-04-14,2,6.4,54.9,26.1,0.0,Partly cloudy throughout the day.,2021-04-13
2021-04-15,2,6.4,52.7,27.2,0.0,Partly cloudy throughout the day.,2021-04-14
2021-04-16,2,6.1,54.2,27.2,0.0,Partly cloudy throughout the day.,2021-04-15
2021-04-17,2,7.5,55.6,29.7,0.0,Partly cloudy throughout the day.,2021-04-16
2021-04-18,2,8.9,56.2,25.6,0.0,Partly cloudy throughout the day.,2021-04-17
2021-04-19,2,10.6,56.6,18.8,0.0,Partly cloudy throughout the day.,2021-04-18
2021-04-20,2,11.7,57.1,12.9,100.0,Partly cloudy throughout the day with late afternoon rain.,2021-04-19
2021-04-21,2,12.5,65.4,18.5,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-04-20
2021-04-22,2,13.9,65.8,22.0,100.0,Partly cloudy throughout the day with rain.,2021-04-21
2021-04-23,2,14.0,50.2,12.1,0.0,Clear conditions throughout the day.,2021-04-22
2021-04-24,2,15.8,49.5,17.2,0.0,Partly cloudy throughout the day.,2021-04-23
2021-04-25,2,16.6,49.5,19.9,0.0,Partly cloudy throughout the day.,2021-04-24
2021-04-26,2,14.7,61.3,19.9,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-04-25
2021-04-27,2,15.9,55.1,14.2,0.0,Partly cloudy throughout the day.,2021-04-26
2021-04-28,2,14.3,75.4,35.8,100.0,Cloudy skies throughout the day with rain.,2021-04-27
2021-04-29,2,12.3,80.6,15.3,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-04-28
2021-04-30,2,9.6,85.5,16.6,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-04-29
2021-05-01,2,9.0,90.6,16.5,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-04-30
2021-05-02,2,10.3,70.1,17.6,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2021-05-01
2021-05-03,2,10.3,60.9,12.4,0.0,Clear conditions throughout the day.,2021-05-02
2021-05-04,2,14.1,52.7,27.6,100.0,Partly cloudy throughout the day with late afternoon rain.,2021-05-03
2021-05-05,2,13.0,58.3,22.0,100.0,Partly cloudy throughout the day with rain clearing later.,2021-05-04
2021-05-06,2,11.1,74.4,37.9,100.0,Cloudy skies throughout the day with rain.,2021-05-05
2021-05-07,2,13.2,73.5,22.5,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2021-05-06
2021-05-08,2,16.0,62.8,37.0,0.0,Partly cloudy throughout the day.,2021-05-07
2021-05-09,2,20.5,48.7,43.2,0.0,Partly cloudy throughout the day.,2021-05-08
2021-05-10,2,14.7,78.6,41.2,100.0,Cloudy skies throughout the day with rain.,2021-05-09
2021-05-11,2,12.2,80.1,23.7,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-05-10
2021-05-12,2,12.8,68.8,10.1,100.0,Partly cloudy throughout the day with early morning rain.,2021-05-11
2021-05-13,2,12.7,65.3,24.4,100.0,Partly cloudy throughout the day with rain.,2021-05-12
2021-05-14,2,12.7,72.8,15.8,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-05-13
2021-05-15,2,11.5,80.8,31.0,100.0,Cloudy skies throughout the day with rain.,2021-05-14
2021-05-16,2,15.0,78.7,36.0,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2021-05-15
2021-05-17,2,13.8,60.5,19.2,100.0,Partly cloudy throughout the day with rain.,2021-05-16
